authors,year,title,abstract,document_type,doi,link,search_method
"Van Booven, Christopher D.",2017,The Role of Context in the Development of Second Language Interactional Competence: A Comparative Microanalysis of Topic Initiation Practices in the Study Abroad Homestay and the Language Classroom,"This dissertation research aims to better specify the role of context in the development of second language interactional competence. Drawing on conversation-analytic methods and Wong and Waring’s (2010) model of interactional practices, I described and compared the opportunities that two study abroad contexts—the homestay and the language classroom—afforded one language learner to participate in one set of interactional practices—the initiation of new topic talk—throughout a semester-length study abroad program. Specifically, I sought to determine: (a) which methods the participants deployed to initiate new topic talk in each context; (b) which topic initiation methods were deployed exclusively by the learner, exclusively by the proficient speaker, or by both learner and proficient speaker in each context; and (c) how the participants sequentially organized each method of topic initiation in each context. The first set of analyses revealed that the participants made use of five distinct topic initiation methods and that all five methods appeared in both the homestay and the language classroom. The second set of analyses revealed that the affordances for participating as an initiator of new topic talk differed systematically by context, whereby the learner was observed to deploy a wider range of methods for initiating topic talk in the homestay as opposed to the language classroom. The third set of analyses revealed similarities and differences in the ways in which the participants organized topic initiation sequences across the two contexts. With respect to similarities, topic initiation methods appearing during casual pre-class talk interactional periods in the language classroom were often organized using the same basic sequences of turns that were observed in the homestay. Differences, meanwhile, included: (a) variations in sequential trajectories stemming from differences in participation frameworks (i.e., dyadic in the homestay vs. multiparty in the language classroom); (b) differences in the organization of methods between the homestay and pedagogically-oriented mid-class talk interactional periods; (c) differences in the range of topicalizable items; and (d) differences in the activities to which topic talk was directed. The observed differences in both the distributions and organization of topic initiation methods across the two contexts provide evidence that different learning contexts may afford learners differential opportunities for participating in second language interaction.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/role-context-development-second-language/docview/1964286299/se-2?accountid=9902,proquest
"Kim, Sangki",2017,Stabilization of Idiosyncratic Fixed Expressions in the Wild,"Formulaic expressions (FEs) are considered integral to second-language (L2) competence, as they allow for: (1) socially shared resources to readily participate in everyday interaction; (2) a processing short-cut for fluent native-like performance; and (3) the seeds of L2 development. However, researchers using interlanguage (pragmatics) and dual-processing perspectives have argued that stabilized idiosyncratic FEs are evidence of rule-based productivity, thus challenging usage-based perspectives on FEs (Bardovi-Harlig &amp; Stringer, 2016; Wray, 2002). While a few studies have documented the stabilization of idiosyncratic FEs from usage-based perspectives (Eskildsen, 2012; Hauser, 2013c), there is still a paucity of research focusing on the use of idiosyncratic FEs in the L2 lifeworld, despite being recognized as characteristic of naturalistic adult SLA. Falling at the intersection of three research strands—the learning of formulaic language, stabilization of L2 competence, and L2 learning in the wild—this study aims to contribute to greater understanding of the stabilization of idiosyncratic FEs, using multimodal conversation analysis (Mortensen, 2012). Data for this study consist of 79 hours of video recordings capturing service encounters with customers over a 30-month period at a convenience store in Honolulu. The focal participant (Minji) is an adult Korean user of L2 English. Focusing on one type of routine sequences in payment activities, the analysis delineates Minji’s continuing use of idiosyncratic FEs in terms of their composition and sequential placements. The study examines how Minji and the customers co-construct the routine sequences with a focus on the customers’ epistemic status and their orientations to textual material in the setting. By accounting for the structure of understanding in the routine sequences, this study highlights the in-situ sense-making practices that Minji and the customers employ and their reflexive relationship with the stabilization of the idiosyncratic FEs. The analysis also focuses on repair activities arising in the informing sequences, looking at how the participants manage sources of trouble and their impact on L2 learning opportunities. The findings explain the stabilization of idiosyncratic FEs as embodied, sequential, and experiential phenomena occurring in an environment filled with meaningful materials and, further, are co-constructed in and through the participants’ interactional competence.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/stabilization-idiosyncratic-fixed-expressions/docview/1954090603/se-2?accountid=9902,proquest
"Zheltoukhova, Snezhana",2017,Tutoring in a Russian Flagship Program: Student and Tutor Perceptions and Their Organizational Representation,"In this dissertation, I examine foreign language teaching and learning in the context of the Russian Flagship Program, part of a federally funded nationwide initiative that helps undergraduate students of all majors achieve Superior-level proficiency on the ACTFL scale (ILR 3) in the target language. Conversation-based one-on-one and small-group tutoring is an indispensable part of the program. In this study, I aim to ascertain student and tutor perceptions of such tutoring and the ways in which reported beliefs are enacted in tutoring session interactions. For these purposes, I videotaped individual and small-group tutorials to analyze the major organizational features of student-tutor and peer-peer “conversations-for-learning” (Kasper, 2004). I subsequently conducted semi-structured interviews with the study participants, both students and tutors, in order to examine their views on their goals, factors for learning considered more or less helpful, as well as other salient aspects of tutoring. These interviews were audiotaped, transcribed, and coded for recurrent themes through the lens of Interpretative Phenomenological Analysis (Smith, 1996). I used the sociocultural theory framework (Lantolf &amp; Thorne, 2006) to conceptualize the Russian Flagship conversation-based tutorials as collaborative conversations-for-learning, or meaningful dialogues, in which students and tutors participate for the purposes of mutual knowledge co-construction and language learning within the student zone of proximal development (Vygotsky, 1978). As a result, my research reveals major aspects of Russian Flagship Program tutoring from an emic (participant-relevant) perspective. I also demonstrate how participant beliefs emerge in tutorial interactions through the organizational properties of talk such as turn-taking, sequence structure, repair, and others. The findings of this analysis contribute to the overall understanding of interpersonal interactions within an institutional context and provide information on participants’ experiences of foreign language tutoring. Consequently, my study offers practical insights for improved facilitation of conversation-based learning practices for educators in any language program that uses tutoring as a part of its curriculum.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/tutoring-russian-flagship-program-student-tutor/docview/1953255763/se-2?accountid=9902,proquest
"Zamora, Celia Chomón",2017,The Secret is in the Processing: A Study of Levels of Explicit Computerized Feedback in Heritage and L2 Learners of Spanish,"The field of Instructed Second Language Acquisition (ISLA) has expressed interest in pursuing a research agenda that expands the current heritage language (HL) strand of research to investigate how this heterogeneous population re-learns their family language, and how this experience differs from that of second language (L2) learners. This dissertation examines an unexplored aspect of this strand - Depth of Processing (DOP) - and its potential role in the development of the Spanish pluperfect subjunctive in contrary to fact conditional sentences in the past, in both HL and L2 learner participant populations, and how it is facilitated by computerized feedback in more and less explicit conditions. The current study focused on four main issues: 1) it investigated how Spanish HL participants processed input in their heritage language, and how it was similar or different than L2 participants; 2) it examined how the Speaker profile and/or 3) Type of feedback (i.e. +Explicit feedback, -Explicit feedback, control) had an effect on subsequent performance on assessments; and 4) it addressed the potential correlation between levels of processing on performances following the experiment. Levels of processing were measured by means of think-aloud protocols collected during the experiment. Performance was examined by way of two written assessment tasks - a controlled production and a semi-spontaneous picture description task. Results showed that HL participants primarily employed non-metalinguistic strategies (e.g. grammatical judgment, prior knowledge) to process the input, whereas L2 participants relied more on metalinguistic strategies (e.g. mentions of previous lessons and explicit grammar). Additionally, although the HL participants significantly outperformed the L2 participants on both tasks at the immediate posttests, the significant difference was not maintained on the delayed posttest. Regarding the levels of explicitness of feedback, both the +EF and -EF groups significantly outperformed the control group on both tasks. At the same time, no significant difference was found between the +EF and –EF on both the immediate and delayed posttests. Finally, with respect to DOP, the +EF facilitated more instances of higher levels of processing than the –EF condition, and DOP was positively and significantly correlated with better performances at the delayed posttest.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/secret-is-processing-study-levels-explicit/docview/1949407696/se-2?accountid=9902,proquest
"Kawamoto, Shota",2017,The Effect of Written Corrective Feedback on Cohesion In Japanese as a Foreign Language Learners' Writing,"Cohesion in second/foreign language writing has been studied from a theoretical standpoint since the late 1970s; however, little research has been conducted to investigate how cohesion can be improved. There is research that indicates that teacher feedback contributes to the improvement of cohesion in EFL leaners’ writing (Lee, 2002; Tangkiengsirisin, 2010); however, there is little empirical research examining the effect of teacher feedback on cohesive devices in learners of Japanese as a foreign language (JFL)’s writing, which calls for further research to delve into this issue. The present study investigated whether or not written corrective feedback (WCF) increases the number of cohesive devices in lower-level JFL learners’ writing. The subjects received one of the following WCF: direct feedback that explicitly corrects errors, indirect feedback that provides the location of errors with underlines and error codes, or no feedback on cohesive devices. They wrote four short expository essays (250 to 300 letters) about a different topic and revised them as their homework. The long-term effect was investigated by comparing a pre-test writing and a post-test writing 2, which was assigned after the treatment. In addition, the pre-test writing and a post-test writing 1, which was assigned a month later, were compared to investigate whether there were short-term effects. Furthermore, the extent to which the number of each type of cohesive device (reference, substitution, ellipsis, or conjunction) increased was examined. The results indicated that WCF did not have a statistically significant effect on the use of cohesive devices for either the short-term effect or the long-term effect; nevertheless, significant increases for referential and conjunctive cohesive devices within groups were found. In addition, it was found that more than 90% of the subjects in the direct WCF group and more than 60% in the coded group succeeded in revising their first drafts based on WCF, indicating that WCF was effective for them into editing their errors on cohesive devices.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/effect-written-corrective-feedback-on-cohesion/docview/1947709070/se-2?accountid=9902,proquest
"Hernández Morales, Ana Jessica",2017,Development in Pronunciation Accuracy Through Visual Feedback and Drills: Evidence From Stoprhotic Clusters in Learners of Spanish as L2,"Previous literature argues that native-like pronunciation is impossible in non-primary language acquisition related to the age of L2 onset (Scovel, 1988; Long, 1990). Studies provide evidence that different types of instruction have a positive effect on L2 learners’ productions (i.e., Derwing, Munro &amp; Wiebe, 1998; González-Bueno &amp; Quintana-Lara, 2011) and L2 learners may achieve native-like mastery of the target language phonetic features (Bongaerts, 1995). Some studies provide evidence that drills are effective for producing more native-like speech (Paulston, 1970; Yoshida &amp; Fukada, 2014). Other studies provide evidence that visualization of the speech contours has a significant effect on improving suprasegmentals (i.e., Chun, 1989; James, 1979) and segmentals (i.e., Motohashi-Saigo &amp; Hardison, 2009). For stop rhotic clusters (SRC), Spanish and English differ in: short vs. long lag stop voicing; rhotic manner (tap vs. retroflex), and epenthesis (presence vs. absence). Studies suggest that L2 learners may achieve native-like mastery of target language phonetic properties of SRC (Colantoni &amp; Steele, 2006) but no known studies have compared the use of a visual feedback paradigm (VFP), Drills, and traditional instruction in their production. Three groups of native English speaker learners of Spanish recorded a pre-test, 3 trainings and post-test throughout one semester. The visual feedback group and drills group performed a visual and auditory discrimination task respectively, comparing their productions with those of NSS. The control group performed cultural activities. Target tokens, containing SRCs, were embedded in novel phrases and carrier sentences. While both trainings were equally effective for the durational parameters of the plosive and the rhotic segment, the other two features (rhotic manner and epenthesis) showed more resistance to be mastered. Results show that the acquisition of SRC seems to follow a difficulty acquisition hierarchy, but there is a strong co-dependence between the rhotic manner and the presence of an epenthetic vowel.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/development-pronunciation-accuracy-through-visual/docview/1947708487/se-2?accountid=9902,proquest
"Li, Noriyasu Harada",2017,Interpretation and Processing of the System of Japanese Reflexives,"Japanese reflexives have long been a focus in Japanese linguistics. Early work by Kuroda (1965), Kuno (1977), and recent work by Oshima (2002) and Nishigauchi (2014) drew attention to the number of syntactic, semantic, and discourse-related properties that are attributed to zibun and other Japanese reflexives (see Kuroda for c-command relations, Kuno for empathetic logophor, Oshima for de se interpretations, and Nishigauchi for point of view). Embedded in all the research is Chomsky’s (1981, 1986) seminal work on Government and Binding, in which Binding Principle A states that anaphors must have a co-indexed and c-commanding antecedent noun phrase within their governing category. Later, the principles of movement at LF (Cole, Hermon, &amp; Sung, 1990; Cole &amp; Sung, 1994) successfully captured the ability for monomorphemic reflexives to bind with an antecedent ‘outside’ of their governing clause, if that clause was based on the original analysis of English. However, questions still remain as to who the correct potential antecedent of the reflexive is, especially when there are multiple grammatically possible antecedents in Japanese. Related to this issue is the question of how second language (L2) learners acquire the abstract properties of Japanese reflexives. This dissertation investigates how native speakers (L1) of Japanese link reflexives to their antecedents through experimental research on specific sets of anaphoric pronouns – zibun, zibunzisin, kare-zisin, and kanozyo-zisin. The dissertation also examines how L2 learners acquire these properties in Japanese. Although it is well known that co-reference with these reflexives can be ambiguous (Aikawa, 2002), I analyze how L1 Japanese speakers successfully construct anaphoric relations among determiner phrases and resolve ambiguity through an analysis of case and the argument structure of the verb. The interaction between case and the predicate in reflexive-antecedent binding, to my knowledge, has not been thoroughly addressed in the literature to date, and this point is the innovative focus of my dissertation. Further, I expand the scope of reflexives to all reflexive forms in Japanese, and cross-linguistically analyze acquisition between typologically related (e.g., Korean) and unrelated (e.g., Chinese) languages.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/interpretation-processing-system-japanese/docview/1945245682/se-2?accountid=9902,proquest
"Fernández Arroyo, Laura",2017,L2 Spanish Verbal Morphology Mastery Sequence,"Although there is agreement on the existence of a sequence in the acquisition of a second language (L2), it is still controversial how such a sequence would proceed. Different theories for different languages have been proposed. A popular proposal is that first lexical and later morphological aspects are acquired, and within the later, first the regular ones, and then the irregular ones. In this study, departing from the proposals of Hopp’s, Skehan, Pienemann,and Connectionism, as well as some previous results by Presson et Al. (2013), some of their theories’ predictions with respect to the acquisition sequence of indicative preterit and present tenses in Spanish as L2 by native speakers of English were tested. In order to do so, 61 students of 3 different levels were given a test where they had to conjugate these two tenses for regular, irregular, and paronymous verbs. Response accuracy was measured for each of the 1,098 experimental items. In addition, for the second year level, students were divided into a training and a control group, and the effects of training were measured with a second test. The training method used was the Focus on Form type of instruction. Results indicate that, for accuracy, with respect to tenses, present is mastered before preterit is (present already in the first year, while preterit only gets mastered in the third year). Likewise, irregular verbs are harder to master, particularly in the preterit, although differences were not consistently significant through the advancement in level. Paronymous verbs did not show a different mastering timing than that of the regular verbs. As for the training, the results for the training group were not very significantly different from those of the control group, contrary to previous studies’ results, indicating that more training might be necessary, although the timing should still occur in the second year for the preterit. Thus, and although more studies are needed still in the area, it seems that there is a sequence in the acquisition of Spanish L2 morphology, so that present is mastered significantly earlier than preterit, and regular verbs are mastered also earlier than irregular ones, despite the higher frequency of irregular verbs.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/l2-spanish-verbal-morphology-mastery-sequence/docview/1934125621/se-2?accountid=9902,proquest
"Ito, Kinji",2017,The Efficacy of Translation and Oral Corrective Feedback in Promoting Language Proficiency Development,"This paper examines the efficacy of translation and oral corrective feedback on intermediate Japanese language learning. The former consists of composition with regard to writing accuracy and fluency, as well as lexical acquisition. The main purpose of this dissertation is to find ways of helping learners acquire Japanese language skills most effectively. Specifically, translation assisted composition and vocabulary learning, and corrective feedback were selected as potentially powerful teaching tools for promoting language proficiency development. This study adopted the action research method and a total of 21 participants took my course Japanese Through Translation. Since, in today’s academic settings, language courses are designed to develop learners’ communicative competencies, translation has been overlooked. Based on my experience, however, I believed that translation is an efficient means of adopting a metalinguistic attitude toward language learning, and especially useful for learning semantic and lexical elements. Consequently, the effectiveness of translation was examined by comparing two writing modes (translated and direct) and two vocabulary learning procedures (deliberate and incidental). The results show that participants enhanced writing accuracy through translation, and retained more lexical items via incidental practices. They not only utilized learned skills and knowledge of writing, but of speaking as well. As instructor-researcher, I employed three different types of oral corrective feedback in order of implicitness—recast, elicitation, and metalinguistic—to investigate which worked best for second language (L2) learners. Each was provided in turn when they made errors in utterances during one-on-one conversations. In the end, the third mode outperformed the others by a large margin. The study also found that tasks/cues involving cognitive processes were more useful for storing information in and retrieving information from the memory system. This helps explain why translation is an effective means of learning a foreign language, and metalinguistic feedback is a powerful teaching tool that helps students improve their linguistic performance. Although the degree may vary, all three research categories are interconnected via human cognitive processes, which clearly play an important role in L2 learning.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/efficacy-translation-oral-corrective-feedback/docview/1933743019/se-2?accountid=9902,proquest
"Sowers, Andrew Michael",2017,Loanwords in Context: Lexical Borrowing from English to Japanese and its Effects on Second-Language Vocabulary Acquisition,"Research has shown that cognates between Japanese and English have the potential to be a valuable learning tool (Daulton, 2008). Yet little is known on how Japanese learners of English produce cognates in context. Recently, studies have argued that cognates can cause a surprisingly high number of syntactic errors in sentence writing activities with Japanese learners (Rogers, Webb, &amp; Nakata, 2014; Masson, 2013). In the present study, I investigated how Japanese learners of English understood and used true cognates (words that have equivalent meanings in both languages) and non-true cognates (words where the Japanese meaning differs in various ways from their English source words). Via quasi-replication, I analyzed participants’ sentences to determine the interaction of true and non-true cognates on semantics and syntax. In an experimental study, twenty Japanese exchange students filled out a word knowledge scale of thirty target words (half true cognates and half non-true cognates) and wrote sentences for the words they indicated they knew. These sentences were analyzed quantitatively and qualitatively for both semantic and syntactic errors. Sentences with true cognates were semantically accurate 86% of the time, while those with non-true cognates were accurate only 62.3% of the time, which was a statistically significant difference. When the sentences were analyzed for syntax, there was no statistically significant difference in the number of errors between true and non-true cognates, which contrasts with previous research. Qualitative analysis revealed that the most problematic syntactic issue across both cognate types was using collocations correctly. Among those collocational issues, there were clear differences in the types of errors between true and non-true cognates. True cognate target words were more likely to lead to problems with prepositional collocations, while non-true cognate target words were more likely to lead to problems with verb collocations. These results suggest that for intermediate Japanese learners of English, semantics of non-true cognates should be prioritized in learning, followed by syntax of true and non-true cognates, which should be taught according to the most problematic error types per cognate status.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/loanwords-context-lexical-borrowing-english/docview/2010531455/se-2?accountid=9902,proquest
"Wen, Zhijun",2015,Chinese sentence processing by first and second language speakers,"This dissertation research investigates real-time second language (L2) sentence processing, with a focus on L2 Mandarin Chinese. It seeks to reveal how adult L2 learners (“L2ers”) exploit different sources of information (morphosyntactic, lexical-semantic, and discourse-context) and hence illuminates the issue of whether L2ers are capable of fully specified processing. The research employs two different processing tasks: comprehension-focused self-paced reading (CFSPR) and acceptability-judgment self-paced reading (AJSPR); there are four main studies: one in English comparing native English speakers with L1-Chinese L2ers of English, and three in Chinese comparing native Chinese speakers with learners of Chinese whose native language (L1) is English (or Japanese). The first study assesses whether AJSPR is more sensitive than CFSPR in detecting deep-level processing by examining L1 and L2 processing of English subject-verb number agreement in an AJSPR task in comparison to Wen’s (2007) study employing a CFSPR task. The second study compares L1 and L2 processing of (grammatical vs. ungrammatical) negation–aspect interactions in Chinese to test whether L2ers whose L1 lacks such morphosyntax can ultimately acquire it and use it in online sentence processing. The third study investigates use of lexical-semantic information in Chinese to test whether L2ers, in comparison to Chinese natives, over-depend on lexical-semantic information in sentence processing; this is achieved by comparing L1 and L2 participants’ sensitivity to temporary violations of the selectional restrictions of Chinese transitive verbs. The fourth study examines whether L2ers rely more on discourse-context information in processing Chinese sentences that contain null objects than Chinese natives do. The results of these studies reveal that (a) L2ers are able to access and use the different sources of information (morphosyntactic, lexical-semantic, discourse-context) in online sentence processing as L2 proficiency rises; (b) they do not always over-rely on lexical-semantic or contextual information in L2 sentence processing; (c) they are capable of fully specified processing. The research suggests that L2 processing difficulties are not necessarily indicative of deficient grammatical representations; rather, L2 sentence processing is subject to the influences of task demands, L2 proficiency, and L1 transfer. In addition, the research establishes AJSPR as an appropriate tool for gauging deep-level L2 processing.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/chinese-sentence-processing-first-second-language/docview/1780669454/se-2?accountid=9902,proquest
"Zhu, Yanjiao",2020,Third Language Acquisition: German Speech Patterns Produced by Cantonese-English Bilinguals,"There has been on ongoing debate on the effects of multilingual speakers’ first (L1) and second languages (L2) on their third language (L3) development. Research in L3 morpho-syntax suggests at least three possibilities: 1) L3 is predominantly modulated by a typologically similar language; 2) L3 is primarily influenced by L2 due to their psychological relatedness; 3) L3 is simultaneously affected by both L1 and L2. The problem is approached by the current dissertation from the perspective of L3 speech. Focusing on Cantonese-English-German (CEG) trilinguals who were proficient in L2 English and pre-intermediate in L3 German, we explored the roles played by trilinguals’ L1 Cantonese and L2 English on their L3 German speech in three empirical studies, focusing on vowel length, consonant clusters, and speech prosody, respectively. In the vowel length study (Chapter 3), we recorded read speech samples of words containing long and short vowel minimal pairs of 16 monophthongs in German, six monophthongs in British English and six monophthongs in Cantonese from 14 Cantonese-English-German (CEG) trilinguals, 14 Mandarin-English-German (MEG) trilinguals, 14 Cantonese-English (CE) bilinguals, 14 native British English (NE) speakers, and 14 native German speakers (NG) speakers, when the language is applicable. The acoustic analysis of vowel duration and vowel quality (F1 and F2) featuresrevealed both language universal effects and a combined CLI (combined influence from L1 and L2) in L3 vowel production. According to the Desensitization Hypothesis (Bohn, 1995), non-native speakers generally rely heavier on durational cues than on spectral cues to distinguish long and short vowels. This universal feature was observed in both MEG and CEG trilinguals’ productions where their L3 German vowel minimal pairs were more contrastive in duration than in quality. Combined CLI was found in the correlation between the L3 vowels and their acoustically similar L1 and L2 vowels in quality. In addition, a series of between-group&#xa0;comparisons showed that the CLI was multi-directional. The better differentiation of L3 vowel length pairs by CEG trilinguals than MEG trilinguals indicated a positive transfer from L1 to L3, as Cantonese has vowel length contrast while Mandarin does not. Meanwhile, backward transfer from L3 to L1 was shown in the divergence of L1 back vowels produced by CEG trilinguals and CE bilinguals. In the consonant cluster study (Chapter 4), 26 CEG trilinguals read 109 German words containing 17 onset and 21 codas clusters. Their productions were transcribed narrowly in IPA by two raters with adequate German phonological knowledge. The overall accuracy and cluster simplification strategies were analyzed in relation to a set of markedness principles and L1/L2 phonological rules. Like the vowel study, results of consonant cluster production indicated a combined CLI and universal markedness effects in L3 speech. The acquisition of German consonant clusters was facilitated by learners’ knowledge of complex syllable structure in L2 English, while the segmental accuracy of the L3 consonant clusters was affected by positive or negative transfer from both L1 and L2. In the meantime, the insertion of unmarked segments, the sonority-based deletion, and the preference for complex onsets over codas suggested markedness constraints in L3 speech. Finally, there was individual variation within the trilinguals as those who had overseas experience in German-speaking countries were more precise in consonant cluster production. In the speech prosody study (Chapter 5), 13 CEG trilinguals, 13 native English speakers and 13 native German speakers were recorded reading English and German short passages. The CEG trilinguals’ recordings were then presented to 22 native English and 22 native German listeners to rate the degree of foreign accent on a 7-point scale. A variety of prosodic features were calculated from the recordings including rhythm metrics (%V, VarcoV, VarcoC, nPVI-V, and rPVI-C), speech rate, articulation rate, final lengthening (% final word), number of intonational phrases (IP), duration of IP, pitch range, frequency and degree of IP-final rises, and number and length of pauses. Results suggested that CEG trilinguals’ L2 English and L3 German were more syllable-timed than native English and native German were, respectively. Rhythmically, English and German are stress-timed languages and Cantonese is a syllable-timed language, so it was speculated that learners’ L2 and L3 were influenced by L1 Cantonese. Meanwhile, the foreign accent rating results manifested a robust positive correlation between accentedness in L2 English and in L3 German.&#xa0; Since foreign accentedness was demonstrated to be significantly contributed by learners’ prosodic features, the rating results implied L2 transfer in L3 prosody. Taken together, learners’ L3 rhythm was influenced by the L2 English interlanguage which was itself L1-accented. What is more, a great proportion of prosodic features involved disfluencies and were independent of language transfer. In comparison to results in the first two studies on L3 consonants and vowels, L3 prosody as an interface phenomenon between lexicon, phonology, syntax and pragmatics was as prominently affected by a combined CLI. Instead, the developmental universals were more extensively shown in L3 prosodic acquisition. The three studies collectively suggest the third possibility among the three proposals raised at the beginning: the L3 speech is shaped by bilingual learners’ both L1 and L2 phonological systems. Such a combined CLI takes different forms. It is a simultaneous transfer in vowel production, a selective transfer in consonant production and a successive transfer in prosody production. Additionally, depending on the structure under examination, L3 speech is conditioned by universal constraints that apply to all human speech to different degrees. Therefore, L3 speech is a complex and dynamic entity which could not be fully understood without referring to the relationship between the target L3 and the related L1/L2 structures and the general linguistic universals.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/third-language-acquisition-german-speech-patterns/docview/2818595924/se-2?accountid=9902,proquest
"Bie, Soh Siak",2020,The Effects of Task Complexity and Task Condition on L2 Individual Writing and Peer Interaction,"This study adopts the Cognition Hypothesis to examine the effects of task complexity, (+/- causal reasoning demand ) and task condition ( individual, dyadic and triadic groupings ) on the L2 individual writing and peer interaction. A 2 (Task Complexity) x 3 (Task Condition) repeated-measures ANOVA (RM-ANOVA) research design, was employed on 36 Malaysian university students. Six argumentative topic-based written texts were produced by each participant in each of the three sessions. In each of the sessions, i.e. individual, dyadic and triadic, participants experienced two argumentative tasks: one simple and another complex based on the principle of natural complexity progression. The individual session was set as baseline data to compare results of the Second Language (L2) individual writing and peer interaction in dyadic and triadic conditions. For the dyadic and triadic sessions, participants first discussed each of the simple and complex topics given and then proceeded to write on each topic individually. In total, 216 written texts were analysed for lexical and syntactic Complexities, morphosyntactic Accuracy and Fluency (CAF) while transcripts of interaction totalling 15 hours were analysed in terms of Negotiation of Meaning (NoM), Language-Related Episodes (LREs) and uptakes of recast. Results of CAF on the L2 individual written production revealed that task complexity is statistically significantly different for certain dimensions of lexical and syntactic complexities, accuracy, text length but not for fluency. Task condition on the other hand, is statistically significantly different for the measures of lexical and syntactic complexities except for certain dimensions of complexities, like coordinate clause per T-unit, and accuracy, error-free clauses (EFC). For L2 individual writing, tasks that are more complex produced lengthier texts with higher accuracy, EFC and greater syntactic complexity, for mean length of clause (MLC), but not for dependent clause per clause (DCC). As for task condition, triadic grouping produced lengthier texts with higher lexical complexity, for mean segmental type/ token ratio-50 (MSTTR-50) and greater syntactic complexity, for MLC. As for the measure of DCC, dyadic grouping produced dependent clauses that are more varied in the simple task. The baseline data of the individual session produced more fluent L2 individual writing, as compared to dyads followed by triads. Results of the measures of NoM, LREs and Uptakes on the peer interaction revealed that L2 learners in triadic grouping produced higher comprehension checks when negotiating meaning with peers. It also showed that dyadic grouping produced higher partially or incorrectly resolved LREs and unmodified uptakes of recast. In conclusion, the findings lent partial support to Robinson’s Cognition Hypothesis that cognitively more complex tasks increased the L2 production of certain dimensions of lexical and syntactic complexities, like MSTTR-50, MLC and accuracy, EFC. As for the finding of the dimension of syntactic complexity, DCC, it seemed to have a trade-off effect as proposed by Skehan’s Trade-off Hypothesis. Task condition with more number of participants assigned for peer interaction prior to L2 learners’ individual writing seemed to contribute to higher MSTTR-50, MLC and EFC.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/effects-task-complexity-condition-on-l2/docview/2878260109/se-2?accountid=9902,proquest
"Mozgalina, Anastasia",2015,Applying an argument-based approach for validating language proficiency assessments in second language acquisition research: The elicited imitation test for Russian,"This dissertation was motivated by the need for practical suggestions as to what can be done to improve L2 proficiency assessment practices in SLA research. In response, it is proposed that an argument-based approach to validity (Kane, 2006) can be applied to improve SLA test validation practices. To exemplify this approach, a new assessment was developed and interpretive arguments associated with its distinct uses were crafted. The associated inferential claims were then tested empirically. The two intended uses for the new Russian Elicited Imitation Test (EIT) were: controlling participants' initial levels of Russian oracy (study 1) and selecting participants into a study based on their holistic level of speaking and listening proficiency (study 2). To evaluate the accuracy of the score interpretation for the first use, the EIT was administered to 97 Russian learners in Germany and the USA along with a background questionnaire. To evaluate the accuracy of the score interpretation for the second use, the EIT was administered to 67 Russian learners in the US along with the Russian Speaking Test, a listening comprehension test, and a C-test. Multiple descriptive, graphical, and inferential statistical techniques were employed in the data analysis. Of particular utility in study 1 use were descriptive statistics, item response theory analysis, differential item functioning analysis, inter-rater reliability analysis, and correlational analysis. Key to understanding the effectiveness of the EIT for predicting learners' speaking and listening proficiency in study 2 were descriptive statistics, correlational analysis, ANOVA and Kruskal-Wallis one-way analysis of variance, and 95% confidence intervals. The Russian EIT was found to constitute a reliable instrument that functions well with Russian learners in the US and Germany. It showed the ability to differentiate between a wide range of oracy skills, and proposed cut scores were identified to enable the prediction of four distinct levels of the speaking proficiency and to predict a threshold of intermediate listening skills. Findings are discussed in terms of their implications for using the argument-based approach for validating assessments in SLA research, and for the use of and future needed research on the Russian EIT and EITs in general.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/applying-argument-based-approach-validating/docview/1673878188/se-2?accountid=9902,proquest
